,ID,Datetime,Count
218,18506,2014-10-05 02:00:00,258.7564348302983
219,18507,2014-10-05 03:00:00,213.80119778392512
220,18508,2014-10-05 04:00:00,179.9571142828613
221,18509,2014-10-05 05:00:00,161.0913014923879
222,18510,2014-10-05 06:00:00,173.21689246309688
223,18511,2014-10-05 07:00:00,200.88584344847635
224,18512,2014-10-05 08:00:00,231.33258282018312
225,18513,2014-10-05 09:00:00,298.9322418590203
226,18514,2014-10-05 10:00:00,424.30036770665265
227,18515,2014-10-05 11:00:00,470.39259166605666
228,18516,2014-10-05 12:00:00,475.37627082976235
229,18517,2014-10-05 13:00:00,420.43325054137335
230,18518,2014-10-05 14:00:00,449.54556215886396
231,18519,2014-10-05 15:00:00,443.86743589857707
232,18520,2014-10-05 16:00:00,432.53841659747695
233,18521,2014-10-05 17:00:00,442.6147078027823
234,18522,2014-10-05 18:00:00,453.5079955923019
235,18523,2014-10-05 19:00:00,481.21779640689203
236,18524,2014-10-05 20:00:00,462.4336832748392
237,18525,2014-10-05 21:00:00,431.6329120499732
238,18526,2014-10-05 22:00:00,433.1988221697165
239,18527,2014-10-05 23:00:00,422.95913164756826
240,18528,2014-10-06 00:00:00,530.0621723194579
241,18529,2014-10-06 01:00:00,423.01734494104005
242,18530,2014-10-06 02:00:00,358.00296632736195
243,18531,2014-10-06 03:00:00,295.80506108451686
244,18532,2014-10-06 04:00:00,248.98001383899395
245,18533,2014-10-06 05:00:00,222.87818203104038
246,18534,2014-10-06 06:00:00,239.6545668920896
247,18535,2014-10-06 07:00:00,277.93599759130547
248,18536,2014-10-06 08:00:00,320.06064278985184
249,18537,2014-10-06 09:00:00,413.58828191694744
250,18538,2014-10-06 10:00:00,587.0415951293888
251,18539,2014-10-06 11:00:00,650.8125808168126
252,18540,2014-10-06 12:00:00,657.7077597714948
253,18541,2014-10-06 13:00:00,581.6912376891443
254,18542,2014-10-06 14:00:00,621.9696327850709
255,18543,2014-10-06 15:00:00,614.1136502055568
256,18544,2014-10-06 16:00:00,598.4393636200514
257,18545,2014-10-06 17:00:00,612.3804358235056
258,18546,2014-10-06 18:00:00,627.4518652326459
259,18547,2014-10-06 19:00:00,665.789813792146
260,18548,2014-10-06 20:00:00,639.8010177047598
261,18549,2014-10-06 21:00:00,597.1865510504166
262,18550,2014-10-06 22:00:00,599.3530690279803
263,18551,2014-10-06 23:00:00,585.1859253833887
264,18552,2014-10-07 00:00:00,523.8907636216979
265,18553,2014-10-07 01:00:00,418.0922379286893
266,18554,2014-10-07 02:00:00,353.83480882510395
267,18555,2014-10-07 03:00:00,292.3610614517376
268,18556,2014-10-07 04:00:00,246.08118894030207
269,18557,2014-10-07 05:00:00,220.2832555809818
270,18558,2014-10-07 06:00:00,236.86431632185204
271,18559,2014-10-07 07:00:00,274.7000439192109
272,18560,2014-10-07 08:00:00,316.3342402320525
273,18561,2014-10-07 09:00:00,408.7729556144783
274,18562,2014-10-07 10:00:00,580.2067863176691
275,18563,2014-10-07 11:00:00,643.2352990721273
276,18564,2014-10-07 12:00:00,650.0501988263767
277,18565,2014-10-07 13:00:00,574.9187220274872
278,18566,2014-10-07 14:00:00,614.7281637613222
279,18567,2014-10-07 15:00:00,606.9636468282031
280,18568,2014-10-07 16:00:00,591.4718528513318
281,18569,2014-10-07 17:00:00,605.2506119172989
282,18570,2014-10-07 18:00:00,620.1465676642907
283,18571,2014-10-07 19:00:00,658.0381550957007
284,18572,2014-10-07 20:00:00,632.3519414044817
285,18573,2014-10-07 21:00:00,590.2336265298632
286,18574,2014-10-07 22:00:00,592.3749201684931
287,18575,2014-10-07 23:00:00,578.3727217663211
288,18576,2014-10-08 00:00:00,539.6349684385729
289,18577,2014-10-08 01:00:00,430.6569370670924
290,18578,2014-10-08 02:00:00,364.4684143175362
291,18579,2014-10-08 03:00:00,301.1472297746037
292,18580,2014-10-08 04:00:00,253.47653336949668
293,18581,2014-10-08 05:00:00,226.90330871881372
294,18582,2014-10-08 06:00:00,243.98267108000766
295,18583,2014-10-08 07:00:00,282.9554552663589
296,18584,2014-10-08 08:00:00,325.84086148716653
297,18585,2014-10-08 09:00:00,421.05758741883085
298,18586,2014-10-08 10:00:00,597.6434260033469
299,18587,2014-10-08 11:00:00,662.5661004476374
300,18588,2014-10-08 12:00:00,669.5858046859278
301,18589,2014-10-08 13:00:00,592.1964423867507
302,18590,2014-10-08 14:00:00,633.202255669437
303,18591,2014-10-08 15:00:00,625.2043959225334
304,18592,2014-10-08 16:00:00,609.2470354682796
305,18593,2014-10-08 17:00:00,623.4398801030725
306,18594,2014-10-08 18:00:00,638.7834959244708
307,18595,2014-10-08 19:00:00,677.8138186701523
308,18596,2014-10-08 20:00:00,651.3556711381286
309,18597,2014-10-08 21:00:00,607.9715974031259
310,18598,2014-10-08 22:00:00,610.1772421774517
311,18599,2014-10-08 23:00:00,595.7542433053376
312,18600,2014-10-09 00:00:00,524.8890357190639
313,18601,2014-10-09 01:00:00,418.888911289304
314,18602,2014-10-09 02:00:00,354.5090398695397
315,18603,2014-10-09 03:00:00,292.9181544762183
316,18604,2014-10-09 04:00:00,246.55009582254505
317,18605,2014-10-09 05:00:00,220.70300458751748
318,18606,2014-10-09 06:00:00,237.3156604841563
319,18607,2014-10-09 07:00:00,275.2234839338697
320,18608,2014-10-09 08:00:00,316.9370140684951
321,18609,2014-10-09 09:00:00,409.55187111382156
322,18610,2014-10-09 10:00:00,581.3123684078728
323,18611,2014-10-09 11:00:00,644.460981782518
324,18612,2014-10-09 12:00:00,651.2888673054495
325,18613,2014-10-09 13:00:00,576.0142277288775
326,18614,2014-10-09 14:00:00,615.8995262207509
327,18615,2014-10-09 15:00:00,608.1202140265924
328,18616,2014-10-09 16:00:00,592.5989004881274
329,18617,2014-10-09 17:00:00,606.4039149333967
330,18618,2014-10-09 18:00:00,621.3282548742288
331,18619,2014-10-09 19:00:00,659.2920445987204
332,18620,2014-10-09 20:00:00,633.5568859132479
333,18621,2014-10-09 21:00:00,591.3583147305457
334,18622,2014-10-09 22:00:00,593.5036885970401
335,18623,2014-10-09 23:00:00,579.4748090526581
336,18624,2014-10-10 00:00:00,511.5277612562912
337,18625,2014-10-10 01:00:00,408.2259152419946
338,18626,2014-10-10 02:00:00,345.48486093095323
339,18627,2014-10-10 03:00:00,285.4617978165217
340,18628,2014-10-10 04:00:00,240.27405788893674
341,18629,2014-10-10 05:00:00,215.08491539460334
342,18630,2014-10-10 06:00:00,231.27468904397534
343,18631,2014-10-10 07:00:00,268.2175526661243
344,18632,2014-10-10 08:00:00,308.86924708498486
345,18633,2014-10-10 09:00:00,399.12655340986646
346,18634,2014-10-10 10:00:00,566.5148139261687
347,18635,2014-10-10 11:00:00,628.0559523912146
348,18636,2014-10-10 12:00:00,634.7100311735512
349,18637,2014-10-10 13:00:00,561.3515396797661
350,18638,2014-10-10 14:00:00,600.2215408727552
351,18639,2014-10-10 15:00:00,592.6402543912416
352,18640,2014-10-10 16:00:00,577.5140425144564
353,18641,2014-10-10 17:00:00,590.9676444240969
354,18642,2014-10-10 18:00:00,605.5120789210062
355,18643,2014-10-10 19:00:00,642.5094841725185
356,18644,2014-10-10 20:00:00,617.4294249369107
357,18645,2014-10-10 21:00:00,576.3050363969007
358,18646,2014-10-10 22:00:00,578.3957988558313
359,18647,2014-10-10 23:00:00,564.7240304287369
360,18648,2014-10-11 00:00:00,396.6637181277709
361,18649,2014-10-11 01:00:00,316.5583994470062
362,18650,2014-10-11 02:00:00,267.9059082876752
363,18651,2014-10-11 03:00:00,221.36108082823407
364,18652,2014-10-11 04:00:00,186.32029068725495
365,18653,2014-10-11 05:00:00,166.78739399028285
366,18654,2014-10-11 06:00:00,179.34173863745312
367,18655,2014-10-11 07:00:00,207.9890472540166
368,18656,2014-10-11 08:00:00,239.51236520019555
369,18657,2014-10-11 09:00:00,309.502307929984
370,18658,2014-10-11 10:00:00,439.30337605631286
371,18659,2014-10-11 11:00:00,487.02539360900323
372,18660,2014-10-11 12:00:00,492.1852927003729
373,18661,2014-10-11 13:00:00,435.29951993076963
374,18662,2014-10-11 14:00:00,465.4412255519371
375,18663,2014-10-11 15:00:00,459.56232412816416
376,18664,2014-10-11 16:00:00,447.83271745051627
377,18665,2014-10-11 17:00:00,458.26530031284733
378,18666,2014-10-11 18:00:00,469.54376827212434
379,18667,2014-10-11 19:00:00,498.233371143535
380,18668,2014-10-11 20:00:00,478.7850629562567
381,18669,2014-10-11 21:00:00,446.89519480140143
382,18670,2014-10-11 22:00:00,448.51647457054736
383,18671,2014-10-11 23:00:00,437.9147146888271
384,18672,2014-10-12 00:00:00,392.26503898942156
385,18673,2014-10-12 01:00:00,313.0480233675173
386,18674,2014-10-12 02:00:00,264.93504890233066
387,18675,2014-10-12 03:00:00,218.90636585486214
388,18676,2014-10-12 04:00:00,184.25414967600864
389,18677,2014-10-12 05:00:00,164.93785697200582
390,18678,2014-10-12 06:00:00,177.35298411232722
391,18679,2014-10-12 07:00:00,205.68261729495813
392,18680,2014-10-12 08:00:00,236.85636719474283
393,18681,2014-10-12 09:00:00,306.07017818646136
394,18682,2014-10-12 10:00:00,434.4318576709512
395,18683,2014-10-12 11:00:00,481.62467672764666
396,18684,2014-10-12 12:00:00,486.7273567201879
397,18685,2014-10-12 13:00:00,430.4724010647175
398,18686,2014-10-12 14:00:00,460.2798596003791
399,18687,2014-10-12 15:00:00,454.46615042855
400,18688,2014-10-12 16:00:00,442.8666155821186
401,18689,2014-10-12 17:00:00,453.183509556108
402,18690,2014-10-12 18:00:00,464.33690844690767
403,18691,2014-10-12 19:00:00,492.7083668753791
404,18692,2014-10-12 20:00:00,473.4757246630563
405,18693,2014-10-12 21:00:00,441.93948929932094
406,18694,2014-10-12 22:00:00,443.5427903898732
407,18695,2014-10-12 23:00:00,433.0585954325217
408,18696,2014-10-13 00:00:00,539.2110938611286
409,18697,2014-10-13 01:00:00,430.3186629783116
410,18698,2014-10-13 02:00:00,364.18213024747735
411,18699,2014-10-13 03:00:00,300.910683475281
412,18700,2014-10-13 04:00:00,253.27743163451285
413,18701,2014-10-13 05:00:00,226.72507982385864
414,18702,2014-10-13 06:00:00,243.7910266209634
415,18703,2014-10-13 07:00:00,282.7331983129527
416,18704,2014-10-13 08:00:00,325.58491873779906
417,18705,2014-10-13 09:00:00,420.72685346461117
418,18706,2014-10-13 10:00:00,597.1739867166517
419,18707,2014-10-13 11:00:00,662.0456654456789
420,18708,2014-10-13 12:00:00,669.0598558193351
421,18709,2014-10-13 13:00:00,591.7312816179683
422,18710,2014-10-13 14:00:00,632.7048854946772
423,18711,2014-10-13 15:00:00,624.7133079378077
424,18712,2014-10-13 16:00:00,608.7684817332138
425,18713,2014-10-13 17:00:00,622.9501781171073
426,18714,2014-10-13 18:00:00,638.2817417753708
427,18715,2014-10-13 19:00:00,677.2814068310787
428,18716,2014-10-13 20:00:00,650.8440417478603
429,18717,2014-10-13 21:00:00,607.4940455041208
430,18718,2014-10-13 22:00:00,609.6979577799958
431,18719,2014-10-13 23:00:00,595.2862879412282
432,18720,2014-10-14 00:00:00,533.0376730212022
433,18721,2014-10-14 01:00:00,425.3919501712421
434,18722,2014-10-14 02:00:00,360.0126137482905
435,18723,2014-10-14 03:00:00,297.46556095189095
436,18724,2014-10-14 04:00:00,250.3776615954004
437,18725,2014-10-14 05:00:00,224.12930731722128
438,18726,2014-10-14 06:00:00,240.99986631016216
439,18727,2014-10-14 07:00:00,279.49618958209425
440,18728,2014-10-14 08:00:00,321.8573012140036
441,18729,2014-10-14 09:00:00,415.90995716061184
442,18730,2014-10-14 10:00:00,590.3369494660643
443,18731,2014-10-14 11:00:00,654.4659131843171
444,18732,2014-10-14 12:00:00,661.3997981831008
445,18733,2014-10-14 13:00:00,584.9565578276645
446,18734,2014-10-14 14:00:00,625.4610554435062
447,18735,2014-10-14 15:00:00,617.560973354729
448,18736,2014-10-14 16:00:00,601.798699259135
449,18737,2014-10-14 17:00:00,615.8180295845431
450,18738,2014-10-14 18:00:00,630.9740623687685
451,18739,2014-10-14 19:00:00,669.5272207636414
452,18740,2014-10-14 20:00:00,643.3925367313427
453,18741,2014-10-14 21:00:00,600.5388540339463
454,18742,2014-10-14 22:00:00,602.7175337466786
455,18743,2014-10-14 23:00:00,588.4708629295069
456,18744,2014-10-15 00:00:00,548.7833763960688
457,18745,2014-10-15 01:00:00,437.9578452373231
458,18746,2014-10-15 02:00:00,370.64723136389296
459,18747,2014-10-15 03:00:00,306.25256555597355
460,18748,2014-10-15 04:00:00,257.7737099250221
461,18749,2014-10-15 05:00:00,230.74999056204496
462,18750,2014-10-15 06:00:00,248.11889860443563
463,18751,2014-10-15 07:00:00,287.7523866921812
464,18752,2014-10-15 08:00:00,331.3648273241688
465,18753,2014-10-15 09:00:00,428.1957582353963
466,18754,2014-10-15 10:00:00,607.7752487983266
467,18755,2014-10-15 11:00:00,673.798554495678
468,18756,2014-10-15 12:00:00,680.9372634721133
469,18757,2014-10-15 13:00:00,602.235922707323
470,18758,2014-10-15 14:00:00,643.9369057445274
471,18759,2014-10-15 15:00:00,635.8034586320327
472,18760,2014-10-15 16:00:00,619.5755737457118
473,18761,2014-10-15 17:00:00,634.0090290532567
474,18762,2014-10-15 18:00:00,649.6127645208733
475,18763,2014-10-15 19:00:00,689.3047666166224
476,18764,2014-10-15 20:00:00,662.3980752696511
477,18765,2014-10-15 21:00:00,618.2785132349662
478,18766,2014-10-15 22:00:00,620.5215502084359
479,18767,2014-10-15 23:00:00,605.8540388688766
480,18768,2014-10-16 00:00:00,534.0374981765195
481,18769,2014-10-16 01:00:00,426.1898629533539
482,18770,2014-10-16 02:00:00,360.68789372506393
483,18771,2014-10-16 03:00:00,298.0235206716882
484,18772,2014-10-16 04:00:00,250.84729797771044
485,18773,2014-10-16 05:00:00,224.54970934664917
486,18774,2014-10-16 06:00:00,241.4519126493999
487,18775,2014-10-16 07:00:00,280.0204439365298
488,18776,2014-10-16 08:00:00,322.4610128135091
489,18777,2014-10-16 09:00:00,416.6900844547283
490,18778,2014-10-16 10:00:00,591.4442515613255
491,18779,2014-10-16 11:00:00,655.6935027458403
492,18780,2014-10-16 12:00:00,662.6403937158653
493,18781,2014-10-16 13:00:00,586.0537678578095
494,18782,2014-10-16 14:00:00,626.6342402455473
495,18783,2014-10-16 15:00:00,618.7193398780607
496,18784,2014-10-16 16:00:00,602.927500295929
497,18785,2014-10-16 17:00:00,616.973126847344
498,18786,2014-10-16 18:00:00,632.1575879840095
499,18787,2014-10-16 19:00:00,670.7830610004019
500,18788,2014-10-16 20:00:00,644.5993558278644
501,18789,2014-10-16 21:00:00,601.6652919639437
502,18790,2014-10-16 22:00:00,603.8480582523391
503,18791,2014-10-16 23:00:00,589.5746647838739
504,18792,2014-10-17 00:00:00,520.6749169900868
505,18793,2014-10-17 01:00:00,415.5258240721995
506,18794,2014-10-17 02:00:00,351.662832227844
507,18795,2014-10-17 03:00:00,290.56643478532294
508,18796,2014-10-17 04:00:00,244.5706462518114
509,18797,2014-10-17 05:00:00,218.93107070838883
510,18798,2014-10-17 06:00:00,235.4103504062732
511,18799,2014-10-17 07:00:00,273.0138274934162
512,18800,2014-10-17 08:00:00,314.3924568078116
513,18801,2014-10-17 09:00:00,406.2637471617104
514,18802,2014-10-17 10:00:00,576.645249888741
515,18803,2014-10-17 11:00:00,639.2868689536909
516,18804,2014-10-17 12:00:00,646.0599361849388
517,18805,2014-10-17 13:00:00,571.3896458076641
518,18806,2014-10-17 14:00:00,610.9547216011243
519,18807,2014-10-17 15:00:00,603.2378663130642
520,18808,2014-10-17 16:00:00,587.8411670332894
521,18809,2014-10-17 17:00:00,601.5353466811658
522,18810,2014-10-17 18:00:00,616.3398652194113
523,18811,2014-10-17 19:00:00,653.9988592510726
524,18812,2014-10-17 20:00:00,628.4703175966857
525,18813,2014-10-17 21:00:00,586.6105414297976
526,18814,2014-10-17 22:00:00,588.7386909696702
527,18815,2014-10-17 23:00:00,574.8224435437198
528,18816,2014-10-18 00:00:00,405.812241895051
529,18817,2014-10-18 01:00:00,323.85940003950356
530,18818,2014-10-18 02:00:00,274.0848035517363
531,18819,2014-10-18 03:00:00,226.4664812380986
532,18820,2014-10-18 04:00:00,190.61752164077973
533,18821,2014-10-18 05:00:00,170.63412452869653
534,18822,2014-10-18 06:00:00,183.47801852242506
535,18823,2014-10-18 07:00:00,212.78603940423994
536,18824,2014-10-18 08:00:00,245.03640096513448
537,18825,2014-10-18 09:00:00,316.64056910872245
